source,source_job_id,company,title,location,latitude,longitude,employment_type,workplace_type,detected_intents,course_scores,url
lever,6e5d59f1-cd4a-451b-be66-5db9af34df44,Shield AI,"Senior Manager, Avionics Mechanical Engineering (R4416)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 17, ""computer_science"": 0, ""mechanical_engineering"": 79, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/6e5d59f1-cd4a-451b-be66-5db9af34df44
lever,87f42524-d0dc-4969-b98c-82bcfa5fed05,Shield AI,"Senior Manager, Corporate Finance (R5631)","San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 17, ""data_science"": 0}",https://jobs.lever.co/shieldai/87f42524-d0dc-4969-b98c-82bcfa5fed05
lever,7d8b38d0-683a-45e3-a9f1-99483aa6adbf,Shield AI,"Senior Manager, Customer Success (R5273)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 15, ""data_science"": 0}",https://jobs.lever.co/shieldai/7d8b38d0-683a-45e3-a9f1-99483aa6adbf
lever,6292b91a-bcf1-4817-8a60-98731e711e84,Shield AI,"Senior Manager, Facilities Operations, U.S. (R5591)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 17, ""data_science"": 0}",https://jobs.lever.co/shieldai/6292b91a-bcf1-4817-8a60-98731e711e84
lever,8017692b-13a7-4fd2-b0c3-e8008f2e4d29,Shield AI,"Senior Manager, GNC (R5627)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/8017692b-13a7-4fd2-b0c3-e8008f2e4d29
lever,10251839-d7c9-433a-ba29-ddfd103a92cc,Shield AI,"Senior Manager, Materials Planning & Logistics – Development Programs (R5252)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 9, ""production_engineering"": 17, ""administration"": 12, ""data_science"": 0}",https://jobs.lever.co/shieldai/10251839-d7c9-433a-ba29-ddfd103a92cc
lever,8c9f2dfa-45e1-441b-8e58-c603f99c5d38,Shield AI,"Senior Manager, Mechanical Engineering - Avionics (R4416)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 17, ""computer_science"": 0, ""mechanical_engineering"": 79, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/8c9f2dfa-45e1-441b-8e58-c603f99c5d38
lever,e2937327-d2de-44b5-8975-a3612ef2dfbe,Shield AI,"Senior Manager, Mechanisms Engineering (R4858)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/e2937327-d2de-44b5-8975-a3612ef2dfbe
lever,501e3703-1a63-4773-b961-6029e5fb71d6,Shield AI,"Senior Manager, Perception (R5914)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 12, ""computer_science"": 12, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 51}",https://jobs.lever.co/shieldai/501e3703-1a63-4773-b961-6029e5fb71d6
lever,4a54270b-ab95-4702-ac8e-64d07835ad0f,Shield AI,"Senior Manager, Quality – Development Programs (R5315)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/4a54270b-ab95-4702-ac8e-64d07835ad0f
lever,5082d4cf-2971-42d5-a065-84ca1c1d6ab7,Shield AI,"Senior Manager, Revenue Accounting (R5481)",United States,,,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 54, ""data_science"": 0}",https://jobs.lever.co/shieldai/5082d4cf-2971-42d5-a065-84ca1c1d6ab7
lever,340f6b82-31c2-4382-8d18-e577491c394b,Shield AI,"Senior Manager, Strategic Finance (R5566)","San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 17, ""data_science"": 0}",https://jobs.lever.co/shieldai/340f6b82-31c2-4382-8d18-e577491c394b
lever,fca36368-be91-4f0d-80b4-e4c18564b1ea,Shield AI,Senior Materials Planner (R5112),"Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 12, ""data_science"": 0}",https://jobs.lever.co/shieldai/fca36368-be91-4f0d-80b4-e4c18564b1ea
lever,2f5ff4ff-4e51-4e20-8296-133dc62b365d,Shield AI,Senior Network Engineer (R5667),"San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 9, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/2f5ff4ff-4e51-4e20-8296-133dc62b365d
lever,38e5f38c-8d3f-4210-8310-8688182dc182,Shield AI,Senior Platform Engineer (R5827),"San Diego, California",32.71571,-117.16472,Full Time Employee,hybrid,,"{""electrical_engineering"": 9, ""computer_science"": 15, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/38e5f38c-8d3f-4210-8310-8688182dc182
lever,6c140531-db2d-4fdf-8055-a4418a9d262b,Shield AI,Senior Product Designer (R4854),"Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 9, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/6c140531-db2d-4fdf-8055-a4418a9d262b
lever,6cd7aeaa-64e1-43a8-a405-f106247bc05e,Shield AI,"Senior Production Planner, Development Programs (R5277)","Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 18, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/6cd7aeaa-64e1-43a8-a405-f106247bc05e
lever,c0aee07f-9773-4606-b715-3a2a92121e12,Shield AI,Senior Program Finance Analyst (R5882),"Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 15, ""administration"": 59, ""data_science"": 0}",https://jobs.lever.co/shieldai/c0aee07f-9773-4606-b715-3a2a92121e12
lever,535b4ae5-3e2d-4382-bfcc-f080affaa706,Shield AI,Senior Program Manager (R4932),"Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 51, ""data_science"": 0}",https://jobs.lever.co/shieldai/535b4ae5-3e2d-4382-bfcc-f080affaa706
lever,d9c4c3e5-3d12-48a6-9d46-30f6592378ca,Shield AI,"Senior Project Manager, Finance Transformation (R5545)","San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 59, ""data_science"": 0}",https://jobs.lever.co/shieldai/d9c4c3e5-3d12-48a6-9d46-30f6592378ca
lever,183856ee-0477-4038-8068-123a993fb717,Shield AI,Senior Propulsion Design Engineer (R4642),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 12, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/183856ee-0477-4038-8068-123a993fb717
lever,9aeaf414-6a45-4294-a2f0-2d62eaafc9a4,Shield AI,Senior Propulsion Technician (R4638),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/9aeaf414-6a45-4294-a2f0-2d62eaafc9a4
lever,00e419e1-cd8b-47c3-9c82-40b07d51bf87,Shield AI,Senior Propulsion Test Engineer (R4640),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/00e419e1-cd8b-47c3-9c82-40b07d51bf87
lever,3c15127a-d868-42b0-8660-1be603c377c0,Shield AI,Senior Recruiting Coordinator (R5646),London,51.50853,-0.12574,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 15, ""administration"": 54, ""data_science"": 0}",https://jobs.lever.co/shieldai/3c15127a-d868-42b0-8660-1be603c377c0
lever,2ec57f9e-fde9-4e70-8cb5-e21eeb15abfb,Shield AI,Senior Site Infrastructure Engineer (R5857),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 9, ""mechanical_engineering"": 9, ""civil_engineering"": 17, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/2ec57f9e-fde9-4e70-8cb5-e21eeb15abfb
lever,84623e5a-e496-4431-bc15-9bb92a080bc4,Shield AI,"Senior Software Engineer, Autonomous Pilot Integration – Emerging Domains (R5423)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/84623e5a-e496-4431-bc15-9bb92a080bc4
lever,3adca53e-1c7c-4036-9077-6320f0a69561,Shield AI,"Senior Software Engineer, Autonomous Pilot Integration – Expeditionary (R5208)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/3adca53e-1c7c-4036-9077-6320f0a69561
lever,52ea86e4-8495-4847-b26a-69c7e5b4c574,Shield AI,"Senior Software Engineer, Autonomous Pilot Integration – Weapons (R5427)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/52ea86e4-8495-4847-b26a-69c7e5b4c574
lever,aec9e538-6071-47c5-9c9b-8aadc0bd3f7e,Shield AI,"Senior Software Engineer, Autonomous Pilot Integration (R5200)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/aec9e538-6071-47c5-9c9b-8aadc0bd3f7e
lever,30d135cd-3193-4add-97b0-b228df883ecf,Shield AI,"Senior Software Engineer, Autonomous Pilot Integration (R5423)","San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/30d135cd-3193-4add-97b0-b228df883ecf
lever,c223a9c5-e3b3-4da1-b523-1b1045bdf296,Shield AI,"Senior Software Engineer, Autonomy Applications Engineering",New Delhi,28.65195,77.23149,International EOR,onsite,internship,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/c223a9c5-e3b3-4da1-b523-1b1045bdf296
lever,ccddd964-0a35-4650-9690-28d54b690298,Shield AI,"Senior Software Engineer, Autonomy Behaviors (R4588)","Boston, MA",42.35843,-71.05977,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 51, ""data_science"": 0}",https://jobs.lever.co/shieldai/ccddd964-0a35-4650-9690-28d54b690298
lever,718bc6cc-d498-49f6-88be-908e4ff63a45,Shield AI,"Senior Software Engineer, Autonomy Capabilities – Maritime (R5339)","Boston, MA",42.35843,-71.05977,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 51, ""data_science"": 0}",https://jobs.lever.co/shieldai/718bc6cc-d498-49f6-88be-908e4ff63a45
lever,cc7f8c05-cff0-4222-9319-db05c7d544f3,Shield AI,"Senior Software Engineer, Autonomy Capabilities – Space (R5338)","Boston, MA",42.35843,-71.05977,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 51, ""data_science"": 0}",https://jobs.lever.co/shieldai/cc7f8c05-cff0-4222-9319-db05c7d544f3
lever,39dff357-4eda-48fb-97b7-2bc14f0908b6,Shield AI,"Senior Software Engineer, Autonomy Capabilities (R5339)","San Mateo, California",14.6982,121.1236,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 51, ""data_science"": 0}",https://jobs.lever.co/shieldai/39dff357-4eda-48fb-97b7-2bc14f0908b6
lever,a6b11a01-e749-4b1a-90a4-828524ceb7a0,Shield AI,"Senior Software Engineer, Hardware Test (R4978)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 17, ""computer_science"": 70, ""mechanical_engineering"": 12, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/a6b11a01-e749-4b1a-90a4-828524ceb7a0
lever,4a3097fc-1423-4ec8-8cbf-fced60cc2ea5,Shield AI,"Senior Software Engineer, Networking & OS (R5488)","Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/4a3097fc-1423-4ec8-8cbf-fced60cc2ea5
lever,3587ad7b-e57a-4dea-8e14-db52d1808f40,Shield AI,"Senior Software Engineer, Perception (R5420)","Washington, DC",38.89511,-77.03637,Full Time Employee,onsite,,"{""electrical_engineering"": 0, ""computer_science"": 82, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 51}",https://jobs.lever.co/shieldai/3587ad7b-e57a-4dea-8e14-db52d1808f40
lever,498f7d45-a951-45ad-aa7f-3f54bf3dd2bb,Shield AI,Senior Software Test and Automation Engineer (R4472),"San Diego, California",32.71571,-117.16472,Full Time Employee,onsite,,"{""electrical_engineering"": 17, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 12, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/498f7d45-a951-45ad-aa7f-3f54bf3dd2bb
lever,cf9861ab-c6c3-4ad6-ac2c-6316f3dd0152,Shield AI,Senior Sourcing Specialist (R4734),"Seattle, Washington",47.60621,-122.33207,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 12, ""data_science"": 0}",https://jobs.lever.co/shieldai/cf9861ab-c6c3-4ad6-ac2c-6316f3dd0152
lever,01362014-0bca-4518-a6e2-a098f23d3ed2,Shield AI,Senior Sourcing Specialist (R5489),"Dallas, Texas",32.78306,-96.80667,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 9, ""data_science"": 0}",https://jobs.lever.co/shieldai/01362014-0bca-4518-a6e2-a098f23d3ed2
lever,ab1475b5-70fd-411a-990b-ddbb72324929,Shield AI,Senior Staff BD Account Executive - Autonomy Specialist - India,New Delhi,28.65195,77.23149,Full Time Employee,onsite,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 54, ""data_science"": 0}",https://jobs.lever.co/shieldai/ab1475b5-70fd-411a-990b-ddbb72324929
